video_id,execution_date,channel_id,channel_name,title,content_format,views_delta,engagement_rate,comment_rate,video_age_days,duration_bucket,alpha_score,opportunity_score,trend_burst_score,evergreen_score,packaging_problem_score,metric_confidence_score,channel_momentum_score,channel_relative_success_score,title_length_chars,has_number,has_question,has_ai_word,has_finance_word,metadata_changed
MV4K5WhqbUk,2026-05-18T12:49:30.314781+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,Suman Ne Baburao Ko Daraya | Vashikaranam - Kis Par Rakhe Vishwas | #vashikaranam #shorts,shorts,3091.0,0.005181,6.4e-05,2.221774,short,54.392684,51.551296,40.967913,,0.0,100.0,36.057692,67.555915,89.0,False,False,False,False,False
OW5bdsqRJI0,2026-05-18T12:49:30.314781+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,Lamine Yamal celebra el fallo del penalti de Spursito. #KingsLeague,shorts,3079.0,0.016135,0.000282,0.964413,short,67.52725,70.206563,51.035477,,0.0,100.0,36.057692,91.430881,67.0,False,False,False,False,False
TYYw7pDjZiM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así reaccionan las personas tóxicas #shorts,shorts,3075.0,0.091202,0.00184,1.060721,short,81.845585,88.97796,65.147667,,50.836267,100.0,91.346154,99.703584,43.0,False,False,False,False,False
8WaOsUdfi6c,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"This Military Chef Makes $2,000 Monthly FOREVER",shorts,3062.0,0.028065,0.000872,6.492619,short,56.876592,52.711771,62.133711,,24.073912,100.0,86.538462,40.231743,47.0,True,False,False,False,False
YpNS3943cmM,2026-05-18T12:49:30.314781+00:00,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,Control Remoto,shorts,3062.0,0.04406,0.000188,4.827203,short,63.713385,61.867347,49.692184,,21.96498,55.0,36.057692,50.107788,14.0,False,False,False,False,False
9MMkpgDKm6M,2026-05-18T12:49:30.314781+00:00,UCmObdAaNbtVVR1OkKUsdgqg,Las Recetas de MJ,5 salsas FÁCILES para tus ensaladas #shorts,shorts,3055.0,0.043464,0.000436,1.888441,mid,68.868592,68.683244,50.918032,,23.985537,46.0,36.057692,57.908919,43.0,True,False,False,False,False
jiQ5HtWo8QA,2026-05-18T12:49:30.314781+00:00,UCsN32BtMd0IoByjJRNF12cw,60 Minutes,How a bird researcher stayed sane in captivity #shorts,shorts,3050.0,0.038675,0.001072,2.231879,mid,74.631954,79.462177,57.640151,,41.519547,100.0,36.057692,93.047696,54.0,False,False,False,False,False
lzYROnZibYQ,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,"I Have $50,000 of Debt at a 35% Interest Rate",shorts,3048.0,0.027729,0.000887,4.866844,short,58.269898,54.338121,64.213645,,23.040393,100.0,86.538462,40.150903,45.0,True,False,False,False,False
owhdq6hE2_U,2026-05-18T12:49:30.314781+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,"Reportan megafuga de agua en la colonia San Francisco Tlalnepantla, Xochimilco, CDMX",shorts,3039.0,0.00981,0.001962,2.836288,short,59.962241,60.899077,52.734087,,0.0,100.0,36.057692,89.975748,84.0,False,False,False,False,False
peVvSLY0LzE,2026-05-18T12:49:30.314781+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Senor's Super Shot Saves Spain! #shorts #spain #worldcup,shorts,3029.0,0.031289,0.000834,0.762793,short,71.538485,73.442621,56.984298,,30.570985,100.0,36.057692,73.484236,56.0,False,False,False,False,False
_WrHMsTYlOU,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Couple Spent $100k Inheritance on a SCHOOL BUS,shorts,3015.0,0.026297,0.00142,22.742376,short,50.708051,45.460634,,,24.922239,100.0,86.538462,39.854487,46.0,True,False,False,False,False
DkXuN6MqDGg,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Which countries are boycotting Eurovision and why? #Eurovision #Israel #Europe #NoamBettan #BBCNews,shorts,3011.0,0.021613,0.006694,2.126612,short,67.663483,70.180356,59.779423,,37.33751,100.0,36.057692,87.173269,99.0,False,True,False,False,False
r-5lSd_Gqg8,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,The Spurs are on their way to the western conference finals 👏,shorts,3001.0,0.022181,0.000717,2.350918,short,68.16198,71.146838,52.718688,,17.207607,100.0,36.057692,90.191323,61.0,False,False,False,False,False
IbhOu4m36YQ,2026-05-18T12:49:30.314781+00:00,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,La afición de FC Copenhagen se dejó sentir para la final de la Copa de Dinamarca #Shorts 🤩😍,shorts,2999.0,0.012433,0.00041,1.909344,short,64.238398,66.719418,49.357914,,0.0,100.0,36.057692,95.311237,91.0,False,False,False,False,False
ZGsEwTIGktQ,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,KO'd her in 45 seconds #ufcvegas117,shorts,2996.0,0.02324,0.000807,4.680166,short,59.116636,56.816968,53.207161,,24.844032,100.0,36.057692,57.316087,35.0,True,False,False,False,False
6WdNQboEmi0,2026-05-18T12:49:30.314781+00:00,UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,Why Do You Suffer in Life?,shorts,2994.0,0.047299,0.001169,1.867562,mid,67.994229,66.969681,54.617089,,35.176184,73.0,36.057692,50.107788,26.0,False,True,False,False,False
Ej8RGEzrr8k,2026-05-18T12:49:30.314781+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,"India's Best Dancer Season 5 | Starts 6 June, Sat-Sun, 9 PM",shorts,2992.0,0.013026,0.00098,1.905906,short,58.935947,57.247652,50.103452,,13.860169,100.0,36.057692,67.016977,59.0,True,False,False,False,False
a9mvORyNkI4,2026-05-18T12:49:30.314781+00:00,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,Bulgaria hace historia en Eurovisión: Dara se corona en una edición marcada por el boicot a Israel,shorts,2978.0,0.005896,0.002527,1.152295,short,62.640642,65.021784,57.39842,,0.0,100.0,36.057692,98.976017,98.0,False,False,False,False,False
A2O_CSDImRs,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,What The Car You Drive Says About You,shorts,2975.0,0.032358,0.001367,15.617504,short,53.770116,49.224027,,,35.322098,100.0,86.538462,39.531124,37.0,False,False,False,False,False
rWebzjsjH-Y,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Este es el enfado más peligroso #shorts,shorts,2952.0,0.050251,0.000855,6.049124,short,72.926735,78.497972,62.393862,,27.740177,100.0,91.346154,99.64969,39.0,False,False,False,False,False
vUvePxpksHU,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,SHADOW REALM #ufcvegas117,shorts,2952.0,0.013911,0.000621,1.518638,short,58.075906,55.156945,48.067573,,0.0,100.0,36.057692,56.938831,25.0,True,False,False,False,False
oCz0UzWtfpA,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Elon Musk attends dinner with son as part of Trump's China trip. #BBCNews,shorts,2948.0,0.006591,0.001202,3.009321,short,57.408002,57.530255,57.186143,,0.0,100.0,36.057692,87.011587,73.0,False,False,False,False,False
W-F-NSEBuac,2026-05-18T12:49:30.314781+00:00,UCTl3QQTvqHFjurroKxexy2Q,Olympics,Inspiring! ❤️‍🔥 Lu Yufei showed us the importance of resilience and not giving up at #Tokyo2020. 💪,shorts,2933.0,0.022369,0.000203,5.867203,short,61.337925,61.719897,48.179129,,12.578688,100.0,36.057692,77.041229,98.0,True,False,False,False,False
y1nOhFQpR_w,2026-05-18T12:49:30.314781+00:00,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,Día divertido en el sol  ☀️ #Videoseducativos #Blippi #sol,shorts,2931.0,0.010286,0.0,1.908383,short,54.477732,50.49865,40.298189,,0.0,46.0,36.057692,54.298033,58.0,False,False,False,False,False
Od4ff0L0a7g,2026-05-18T12:49:30.314781+00:00,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,"El PSOE saca el peor resultado de su historia en Andalucía: ""Tomamos nota""",shorts,2922.0,0.026565,0.015813,0.605895,short,74.913875,80.267479,66.20672,,43.559203,100.0,36.057692,98.410132,74.0,False,False,False,False,False
_Ge0PjLjre8,2026-05-18T12:49:30.314781+00:00,UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,The Era of Electricity Brought on So Much Danger! | Hazardous History | #Shorts,shorts,2919.0,0.031854,0.000458,0.867562,mid,75.088936,79.891408,56.249404,,29.386966,61.0,36.057692,92.212342,79.0,False,False,False,False,False
oUG2KYvfNBA,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Prospects got to work doing it all through the 2026 AWS NBA Draft Combine!,shorts,2900.0,0.025473,0.001398,1.759714,short,70.578283,74.16326,57.742072,,30.39155,100.0,36.057692,90.002695,74.0,True,False,False,False,False
ZppVio3qoIQ,2026-05-18T12:49:30.314781+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,Caught on Camera: Car Rams Into Crowd in Italy,shorts,2899.0,0.009605,0.00113,0.902643,short,58.097507,56.079497,51.92155,,1.474863,100.0,36.057692,66.478038,46.0,False,False,False,False,False
tFZeHqoDXks,2026-05-18T12:49:30.314781+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,Beachgoer unknowingly crashes fashion show,shorts,2892.0,0.024736,0.001011,3.704483,short,65.173195,66.541259,55.271043,,27.017392,100.0,36.057692,79.008354,42.0,False,False,False,False,False
O1QxdAMoidE,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,"Man drives car into pedestrians in Italy, injuring eight. #Modena #Italy #BBCNews",shorts,2880.0,0.009689,0.002072,1.159112,short,61.775088,62.778114,56.048786,,1.403494,100.0,36.057692,86.742118,81.0,False,False,False,False,False
HihlOQSBE_Y,2026-05-18T12:49:30.314781+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,Eurovision winner Dara arrives in Bulgaria after winning with her song 'Bangaranga',shorts,2877.0,0.016233,0.001334,0.662365,short,78.674337,77.197188,58.520575,,9.475934,100.0,36.057692,95.230396,83.0,False,False,False,False,True
P5gUzU1B6R8,2026-05-18T12:49:30.314781+00:00,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,CS vs Valorant 🤔,shorts,2877.0,0.023004,0.000592,6.776902,short,55.53709,51.990443,49.479316,,11.10087,49.0,36.057692,50.107788,16.0,False,False,False,False,False
BvZS9wkrRTM,2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me cambió la vida cuando Jaime Higuera dijo esto #shorts,shorts,2874.0,0.10369,0.001713,0.992399,mid,81.931267,89.281343,65.036454,,53.281468,100.0,91.346154,99.622743,56.0,False,False,False,False,False
kYIy4hKLOMQ,2026-05-18T12:49:30.314781+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,India's Massive Drug Bust: Captagon Worth ₹182 Crore Seized | Firstpost News,shorts,2857.0,0.012802,0.001041,1.894807,short,58.514681,56.775136,50.121438,,11.291731,100.0,36.057692,66.28941,76.0,True,False,False,False,False
kN-wa6I22kA,2026-05-18T12:49:30.314781+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,US fears cyber security breach in China,shorts,2842.0,0.016493,0.001266,3.37174,mid,61.165375,61.5273,56.5501,,9.978296,100.0,36.057692,78.927513,39.0,False,False,False,False,False
QHE2QO8peRA,2026-05-18T12:49:30.314781+00:00,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,high gas prices when a Democrat is president vs a Republican,shorts,2834.0,0.094939,0.00714,6.698059,short,66.403212,66.457809,65.805341,,55.665379,72.0,94.711538,59.391,60.0,False,False,False,False,False
p5Cw4Hv5xac,2026-05-18T12:49:30.314781+00:00,UCcHtke0raf8vNYLM1Hbq3Jw,Imagen Noticias,Despiden a Oyuki Ramírez tras salvar a su hijo | #Shorts | De Pisa y Corre,shorts,2797.0,0.029195,0.001064,2.492156,mid,72.533956,77.607826,56.382031,,36.481526,100.0,36.057692,98.086769,75.0,False,False,False,False,False
o7PpIEGYcbs,2026-05-18T12:49:30.314781+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,Evan Mobley with elite rim protection 💪,shorts,2788.0,0.012602,0.000223,2.547295,short,62.019146,63.62404,45.509837,,0.0,100.0,36.057692,89.679332,39.0,False,False,False,False,False
nKFvCt-vp64,2026-05-18T12:49:30.314781+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Overhead Kick Alert! Edmilson 2002 World Cup #shorts #brazil #worldcup,shorts,2781.0,0.035614,0.000331,1.429772,short,70.880513,72.824767,51.75811,,27.516248,100.0,36.057692,72.406359,70.0,True,False,False,False,False
eFH8u-_SAGk,2026-05-18T12:49:30.314781+00:00,UCsN32BtMd0IoByjJRNF12cw,60 Minutes,Netanyahu on China’s involvement with Iran #shorts,shorts,2776.0,0.013256,0.002569,6.501323,short,58.516318,59.914798,53.828122,,6.857177,100.0,36.057692,92.535705,50.0,False,False,False,False,False
_PbtgW3XLWc,2026-05-18T12:49:30.314781+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,Marina: el diagnóstico que se volvió causa,shorts,2775.0,0.03618,0.000229,0.534078,mid,76.379121,81.437794,55.142798,,28.761348,100.0,36.057692,91.080571,42.0,False,False,False,False,False
GfFrjfpvpY0,2026-05-18T12:49:30.314781+00:00,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,ITZY “Motto” M/V TEASER 1,shorts,2767.0,0.088229,0.001159,5.904136,short,60.870271,56.53261,52.405021,,39.198043,52.0,36.057692,26.273242,25.0,True,False,False,False,False
jwkXWZKLpFk,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""Should I Give Away My Profit?""",shorts,2754.0,0.028794,0.00032,6.902805,short,66.672634,70.363735,58.375892,,13.20211,100.0,89.423077,94.421989,31.0,False,True,False,False,False
PSi75u9Lvek,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""I Lost My Purpose..""",shorts,2750.0,0.029446,0.000276,6.575698,short,67.188781,70.990991,58.459952,,13.512322,100.0,89.423077,94.395042,21.0,False,False,False,False,False
Sq5PmpbEEHU,2026-05-18T12:49:30.314781+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,Baburao Ko Dekhkar Gussa Hui Suman | Vashikaranam - Kis Par Rakhe Vishwas | #vashikaranam #shorts,shorts,2749.0,0.004507,6e-05,2.857226,short,52.579251,49.502256,39.193609,,0.0,100.0,36.057692,65.723525,97.0,False,False,False,False,False
VTGNeAxxnQg,2026-05-18T12:49:30.314781+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,Fire breaks out after latest attack onUkraine's Zaporizhzhia,shorts,2742.0,0.017981,0.000416,2.520212,short,66.294463,69.56843,49.436066,,3.389326,100.0,36.057692,94.987874,60.0,False,False,False,False,False
2UuxYaZbAjo,2026-05-18T12:49:30.314781+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Google,Study anything you see with Lens 🔎,shorts,2733.0,0.03239,0.002399,0.940687,short,68.408901,68.456978,59.28654,,39.574601,46.0,36.057692,59.498787,34.0,False,False,False,False,False
a1YjBfdZ8CQ,2026-05-18T12:49:30.314781+00:00,UC9vUu4vlIlMC0dHQCTvQPbg,The Money Guy Show,The Biggest Roth IRA Advantage Explained,shorts,2729.0,0.021664,0.001222,0.826045,short,67.298647,68.642667,56.753587,,27.081508,58.0,36.057692,75.666936,40.0,False,False,False,False,False
myKxxpdir9A,2026-05-18T12:49:30.314781+00:00,UChGJGhZ9SOOHvBB0Y4DOO_w,Ryan's World,67 SQUISHIES!?,shorts,2705.0,0.007819,0.0,4.033511,short,48.040392,42.018403,49.257825,,0.0,62.75,36.057692,44.570197,14.0,True,True,False,False,False
NjJd3PlYNNc,2026-05-18T12:49:30.314781+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,"Eurovision song contest winner speaks about what her song ""Bangaranga"" means",shorts,2697.0,0.017725,0.000299,1.232457,short,68.229607,71.82335,51.087917,,0.609776,100.0,36.057692,94.880086,76.0,False,False,False,False,False
Y7M--n2sHy4,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Finland's ‘Liekinheitin’ brings the heat to Eurovision 2026. #BBCNews,shorts,2673.0,0.011993,0.000743,1.39895,short,62.54343,63.868871,51.59111,,1.39882,100.0,36.057692,86.310967,69.0,True,False,False,False,False
KXnIbfLiEtY,2026-05-18T12:49:30.314781+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,Javier Bardem says condemning the Gaza genocide has led to more work,shorts,2670.0,0.131202,0.00262,1.109587,short,79.134857,84.582809,64.699127,,61.263755,100.0,36.057692,86.391808,68.0,False,False,False,False,False
3oCv5tiRyfc,2026-05-18T12:49:30.314781+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,"Frings From Far: Epic, Curling World Cup Goal  #shorts #germany #worldcup",shorts,2647.0,0.0211,0.00023,1.763441,short,64.494229,64.915621,47.384049,,1.24743,100.0,36.057692,71.759634,73.0,False,False,False,False,False
nJ0oh5u6YbM,2026-05-18T12:49:30.314781+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Don't Even Think About Passive Income,shorts,2646.0,0.033467,0.000251,26.742712,short,62.79297,66.014675,,,19.603589,100.0,89.423077,94.23336,37.0,False,False,False,False,False
DK3bBB4Oqhg,2026-05-18T12:49:30.314781+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Accountant Has a WILD Side Hustle,shorts,2622.0,0.028327,0.001294,4.742608,short,57.235911,52.914219,65.036911,,28.803835,100.0,86.538462,37.429264,38.0,False,False,False,False,False
KS53Z_21WTU,2026-05-18T12:49:30.314781+00:00,UCM55RjebjSevVWPnj2LEymw,viyaura,drawing with a magic RAINBOW🌈 brush! #art  #draw #drawing,shorts,2617.0,0.037335,0.001755,2.936717,short,70.363421,73.304436,67.55207,,29.834232,84.25,92.788462,80.517381,57.0,False,False,False,False,False
o1dm8O6Mbeg,2026-05-18T12:49:30.314781+00:00,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,Vales Un Pepino,shorts,2613.0,0.037591,0.000127,6.825362,short,59.349942,56.464546,46.236953,,15.332879,55.0,36.057692,44.785772,15.0,False,False,False,False,False
a8KHcQLaesw,2026-05-18T12:49:30.314781+00:00,UCE_M8A5yxnLfW0KghEeajjw,Apple,Zoom in with Magnifier on Mac. Tip from Claudia at the Apple Store.,shorts,2545.0,0.01813,0.0,5.667862,short,46.230143,36.764244,46.808147,,7.169936,55.0,36.057692,10.105093,67.0,False,False,False,False,False
ha2CI2rWo6o,2026-05-18T12:49:30.314781+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,Suman Ka Dard | Vashikaranam - Kis Par Rakhe Vishwas | #vashikaranam #shorts,shorts,2537.0,0.008657,0.000125,2.096612,short,54.621625,51.902568,41.398308,,0.0,100.0,36.057692,64.052816,76.0,False,False,False,False,False
46fijNFeC3g,2026-05-18T12:49:30.314781+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,Dan paletas de hielo a monos de Chapultepec para combatir el calor | N+,shorts,2527.0,0.008606,0.000145,2.513476,short,59.230389,60.364956,43.639686,,0.0,100.0,36.057692,90.460792,71.0,False,False,False,False,False
SRq2k75uLVo,2026-05-18T12:49:30.314781+00:00,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,Trump desclasifica informes del FBI sobre... extraterrestres,shorts,2521.0,0.046067,0.002327,9.665443,mid,63.749021,64.655832,,,41.940495,55.0,98.317308,71.35543,60.0,False,False,False,False,False
niY0V5xhlzk,2026-05-18T12:49:30.314781+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,Did China give Donald Trump a warmer welcome than Barack Obama during their China visits? #BBCNews,shorts,2521.0,0.0119,0.000859,3.649622,short,58.87912,59.587605,54.49468,,2.601311,100.0,36.057692,85.772029,98.0,False,True,False,False,False
EdBDy7csgQQ,2026-05-18T12:49:30.314781+00:00,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,A Blippi le gusta construir 🚧👷 #Videoseducativos #Blippi #Construcción,shorts,2520.0,0.009736,0.0,3.909008,short,49.492056,44.070309,49.289772,,0.0,46.0,36.057692,46.079224,70.0,False,False,False,False,False
-RQeDTZMuH0,2026-05-18T12:49:30.314781+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,Iran Releases Footage of Alleged Seizure of Oil Tanker in Sea of Oman,shorts,2517.0,0.007682,0.00014,0.89527,short,56.1837,53.687427,44.037604,,0.0,100.0,36.057692,63.7564,69.0,False,False,False,False,False
NHqXqvzx4tQ,2026-05-18T12:49:30.314781+00:00,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,"Farías Laguna, acusado de huachicol, envía quinta carta a Sheinbaum",shorts,2509.0,0.020068,0.000609,6.862075,short,60.815554,62.419212,49.056086,,7.42995,100.0,36.057692,86.822959,69.0,False,False,False,False,False
EKmCYxO4Ilk,2026-05-18T12:49:30.314781+00:00,UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,ap is cooked 😭🍟 #adinross #adinkick #swatches #apwatch #watches #funny,shorts,2500.0,0.019968,0.000599,4.800675,short,58.96237,58.081782,51.572296,,4.294111,61.0,36.057692,68.014012,70.0,False,False,False,False,False
xZ3iMmoLoac,2026-05-18T12:49:30.314781+00:00,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,Every great AI engineer is a software engineer first 💻,shorts,2477.0,0.073432,0.000836,2.783684,short,76.030686,81.499095,56.360615,,48.366583,70.0,36.057692,91.026677,54.0,False,False,True,False,False
w1xoRw5xFGY,2026-05-18T12:49:30.314781+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,Shaq really did that 😂 (via thebrandlsu/IG),shorts,2475.0,0.022244,0.000971,1.765027,short,68.71213,72.191384,55.091113,,25.499199,100.0,36.057692,90.595527,43.0,False,False,False,False,False
InAd2V3IfxA,2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,🪙 ¡Así fue el lanzamiento de la moneda en el #SevillaRealMadrid visto a través de la #RefCam!,shorts,2470.0,0.043005,0.000407,0.816717,short,76.137161,81.061263,56.165044,,33.634656,100.0,36.057692,87.873888,93.0,False,False,False,False,False
vCSV5v1gF4k,2026-05-18T12:49:30.314781+00:00,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,"Rocha Moya estaría bajo vigilancia aérea en Culiacán, según Proceso",shorts,2459.0,0.02576,0.001365,4.863499,short,65.503249,68.153831,53.994448,,28.322771,100.0,36.057692,86.661277,67.0,False,False,False,False,False
Bj6MqL4pkXo,2026-05-18T12:49:30.314781+00:00,UCM55RjebjSevVWPnj2LEymw,viyaura,2 artists 1 base #art #artist #draw #drawing,shorts,2453.0,0.082882,0.002239,6.946682,short,69.589317,72.731177,63.51375,,55.016564,84.25,92.788462,79.924549,44.0,True,False,False,False,False
ixhSBbm94jc,2026-05-18T12:49:30.314781+00:00,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,Squeex Stole Rae’s Ace 😭,shorts,2448.0,0.03059,0.000481,3.65218,short,60.72325,58.011504,52.621922,,24.604008,49.0,36.057692,44.704931,24.0,False,False,False,False,False
T7F01R0vsPA,2026-05-18T12:49:30.314781+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,"Sabka kehna hai, Prajapati Pandey bawaal hain! 🤩",shorts,2441.0,0.00587,0.000138,1.226011,short,54.417,51.361733,42.661258,,0.0,78.25,36.057692,61.681487,48.0,False,False,False,False,False
yGEquY7XS7I,2026-05-18T12:49:30.314781+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,What a way to comeback to the octagon! #ufcvegas117,shorts,2429.0,0.013304,0.000263,1.500536,short,56.646107,53.422164,44.120372,,0.0,100.0,36.057692,53.462679,51.0,True,False,False,False,False
