creative_package_id,content_format,hook_id,hook_text,hook_type,expected_use,risk
cp_1605_170cfa3742,shorts,cp_1605_170cfa3742_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h1,¿Qué cambia realmente con tema clave?,question_hook,intro,low
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h2,"Muchos simplifican tema clave, pero hay matices críticos.",contrast_hook,intro,medium
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h3,Los datos recientes de tema clave muestran una señal accionable.,data_hook,intro,low
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h4,Error común: ejecutar tema clave sin validar evidencia.,mistake_hook,middle,medium
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h5,En este video saldrás con un plan claro sobre tema clave.,promise_hook,intro,low
cp_1607_2ad27a3c2e,videos,cp_1607_2ad27a3c2e_h6,Hay un detalle de tema clave que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1608_825a4f41e4,videos,cp_1608_825a4f41e4_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1609_f8d6271922,videos,cp_1609_f8d6271922_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1610_44bd967f96,videos,cp_1610_44bd967f96_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1611_2b6506031c,videos,cp_1611_2b6506031c_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1612_28ba6a7409,videos,cp_1612_28ba6a7409_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1613_35d63864a3,videos,cp_1613_35d63864a3_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1614_1fc287b590,videos,cp_1614_1fc287b590_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1615_1decd52282,videos,cp_1615_1decd52282_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1615_1decd52282,videos,cp_1615_1decd52282_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1615_1decd52282,videos,cp_1615_1decd52282_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1615_1decd52282,videos,cp_1615_1decd52282_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1615_1decd52282,videos,cp_1615_1decd52282_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1615_1decd52282,videos,cp_1615_1decd52282_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1616_18ce320046,videos,cp_1616_18ce320046_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1616_18ce320046,videos,cp_1616_18ce320046_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1616_18ce320046,videos,cp_1616_18ce320046_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1616_18ce320046,videos,cp_1616_18ce320046_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1616_18ce320046,videos,cp_1616_18ce320046_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1616_18ce320046,videos,cp_1616_18ce320046_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1617_a54f388bb9,shorts,cp_1617_a54f388bb9_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1618_88e1b593f3,shorts,cp_1618_88e1b593f3_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1619_1181eee52b,videos,cp_1619_1181eee52b_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1620_3778307654,videos,cp_1620_3778307654_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1620_3778307654,videos,cp_1620_3778307654_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1620_3778307654,videos,cp_1620_3778307654_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1620_3778307654,videos,cp_1620_3778307654_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1620_3778307654,videos,cp_1620_3778307654_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1620_3778307654,videos,cp_1620_3778307654_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1621_60946689bb,videos,cp_1621_60946689bb_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1621_60946689bb,videos,cp_1621_60946689bb_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1621_60946689bb,videos,cp_1621_60946689bb_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1621_60946689bb,videos,cp_1621_60946689bb_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1621_60946689bb,videos,cp_1621_60946689bb_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1621_60946689bb,videos,cp_1621_60946689bb_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1622_f61e3ba460,videos,cp_1622_f61e3ba460_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1623_ff38a63f78,videos,cp_1623_ff38a63f78_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1624_600715f170,videos,cp_1624_600715f170_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1624_600715f170,videos,cp_1624_600715f170_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1624_600715f170,videos,cp_1624_600715f170_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1624_600715f170,videos,cp_1624_600715f170_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1624_600715f170,videos,cp_1624_600715f170_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1624_600715f170,videos,cp_1624_600715f170_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1625_993a01afa2,shorts,cp_1625_993a01afa2_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1626_5ae6b8ce59,videos,cp_1626_5ae6b8ce59_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h1,¿Qué cambia realmente con analyze_reference?,question_hook,intro,low
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h2,"Muchos simplifican analyze_reference, pero hay matices críticos.",contrast_hook,intro,medium
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h3,Los datos recientes de analyze_reference muestran una señal accionable.,data_hook,intro,low
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h4,Error común: ejecutar analyze_reference sin validar evidencia.,mistake_hook,middle,medium
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h5,En este video saldrás con un plan claro sobre analyze_reference.,promise_hook,intro,low
cp_1627_c35fed66ee,videos,cp_1627_c35fed66ee_h6,Hay un detalle de analyze_reference que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1628_1725454868,videos,cp_1628_1725454868_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1628_1725454868,videos,cp_1628_1725454868_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_1628_1725454868,videos,cp_1628_1725454868_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_1628_1725454868,videos,cp_1628_1725454868_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_1628_1725454868,videos,cp_1628_1725454868_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_1628_1725454868,videos,cp_1628_1725454868_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_1629_d413627f22,shorts,cp_1629_d413627f22_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_1629_d413627f22,shorts,cp_1629_d413627f22_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
